CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407754;;0;0.000000
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407755;;0;0.000000
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407756;;0;0.000000
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407762;;0;0.000000
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407764;;0;0.000000
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7407765;;0;100.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466633;Preferencial Classe A;7575758;20.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466633;Preferencial Classe B;2424242;20.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466641;Preferencial Classe A;10606060;28.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466641;Preferencial Classe B;3393940;28.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466645;Preferencial Classe A;10606060;28.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466645;Preferencial Classe B;3393940;28.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466649;Preferencial Classe A;9090910;24.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466649;Preferencial Classe B;2909090;24.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466655;Preferencial Classe A;37878788;100.000000
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;7466655;Preferencial Classe B;12121212;100.000000
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;7488464;Ordinária Classe A;3324126;3.109000
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;7488465;Ordinária Classe A;103601606;96.891000
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;7488466;Ordinária Classe A;106925732;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457262;Ordinária Classe A;550000000;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457263;Preferencial Classe A;115419176;98.034000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457263;Ordinária Classe A;31387035;11.266000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457265;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457266;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457267;Ordinária Classe A;229777514;82.479000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457268;Ordinária Classe A;214237;39.930000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457270;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457271;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457272;Ordinária Classe A;180140;33.575000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457274;Ordinária Classe A;5296240;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457275;Ordinária Classe A;5296240;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457277;Ordinária Classe A;142148;26.494000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457278;Ordinária Classe A;536525;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457279;Ordinária Classe A;17425352;6.255000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457279;Preferencial Classe A;426619;0.362000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457284;Preferencial Classe A;1888196;1.604000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457285;Preferencial Classe A;117733991;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457285;Ordinária Classe A;278589901;100.000000
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;7457288;Ordinária Classe A;550000000;100.000000
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;7523444;Ordinária Classe OR;10023;100.000000
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;7523445;Ordinária Classe N;40092;100.000000
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;7523446;Ordinária Classe OR;10023;100.000000
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;7523446;Ordinária Classe N;40092;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506510;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506513;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506552;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506555;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506583;Ordinária Classe A;159689;100.000000
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;7506585;Ordinária Classe A;159689;100.000000
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;7480163;Ordinária Classe OR;2456244;100.000000
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;7480165;Ordinária Classe OR;2456244;100.000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;7472910;Ordinária Classe N;161387814;100.000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;7472966;Ordinária Classe N;161387814;100.000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;7472967;Ordinária Classe N;0;0.000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;7472968;Ordinária Classe N;156132202;100.000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;7472969;Ordinária Classe N;156132202;100.000000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7347629;Ordinária Classe A;999;99.900000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7347646;Ordinária Classe A;1;0.100000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7347649;Ordinária Classe A;1000;100.000000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7354161;Ordinária Classe A;999;99.900000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7354178;Ordinária Classe A;1;0.100000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7354181;Ordinária Classe A;1000;100.000000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7445350;Ordinária Classe A;999;99.900000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7445369;Ordinária Classe A;1;0.100000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;7445372;Ordinária Classe A;1000;100.000000
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;7347608;Ordinária Classe A;999;100.000000
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;7347628;Ordinária Classe A;999;100.000000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474467;Preferencial Classe A;30891817;50.736000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474471;Preferencial Classe A;88343;0.145000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474472;Preferencial Classe A;4049682;6.651000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474490;Preferencial Classe A;492000;0.808000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474508;Preferencial Classe A;4906516;8.058000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474515;Preferencial Classe A;41750;0.069000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474516;Preferencial Classe A;79232;0.130000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474517;Preferencial Classe A;6026320;9.897000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474522;Preferencial Classe A;14311904;23.505000
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;7474523;Preferencial Classe A;60887564;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521614;Preferencial Classe A;0;0.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521614;Preferencial Classe B;1397425360;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521636;Preferencial Classe A;241405092;83.345000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521658;Preferencial Classe A;48239200;16.655000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521660;Preferencial Classe A;289644292;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521660;Preferencial Classe B;1397425360;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521663;Preferencial Classe A;0;0.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521663;Preferencial Classe B;1397425360;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521685;Preferencial Classe A;241405092;83.345000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521707;Preferencial Classe A;48239200;16.655000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521709;Preferencial Classe A;289644292;100.000000
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;7521709;Preferencial Classe B;1397425360;100.000000
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;7527006;Ordinária Classe A;8214848;65.723000
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;7527010;Ordinária Classe A;4284300;34.277000
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;7527017;Ordinária Classe A;12499148;100.000000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396003;Preferencial Classe A;48724272;17.764000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396003;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396004;Preferencial Classe A;48997760;17.863000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396004;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396005;Preferencial Classe A;24532608;8.944000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396005;Preferencial Classe B;10625326;9.060000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396006;Preferencial Classe A;19819252;7.226000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396006;Preferencial Classe B;8069676;6.881000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396007;Preferencial Classe A;13158820;4.797000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396007;Preferencial Classe B;8069676;6.881000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396008;Preferencial Classe B;10625326;9.060000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396008;Preferencial Classe A;24532608;8.944000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396009;Preferencial Classe A;47954944;17.483000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396009;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396011;Preferencial Classe A;46571044;16.979000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396011;Preferencial Classe B;16139360;13.761000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396012;Preferencial Classe A;274291308;100.000000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;7396012;Preferencial Classe B;117281320;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488878;Ordinária Classe A;777319;22.469000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488878;Preferencial Classe A;20009;3.608000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488879;Preferencial Classe A;6670;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488879;Ordinária Classe A;259101;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488880;Preferencial Classe A;6670;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488880;Ordinária Classe A;259101;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488881;Ordinária Classe A;259101;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488881;Preferencial Classe A;6670;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488882;Ordinária Classe A;1;0.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488885;Preferencial Classe A;20010;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488885;Ordinária Classe A;777304;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488887;Preferencial Classe A;83292;15.018000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488887;Ordinária Classe A;1221441;35.307000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488888;Preferencial Classe A;83292;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488888;Ordinária Classe A;1221441;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488891;Preferencial Classe A;83292;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488891;Ordinária Classe A;1221441;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488892;Preferencial Classe A;21712;3.915000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488892;Ordinária Classe A;1128714;32.627000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488893;Preferencial Classe A;7237;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488893;Ordinária Classe A;376238;33.328000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488894;Preferencial Classe A;7237;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488894;Ordinária Classe A;376328;33.336000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488895;Preferencial Classe A;7237;33.333000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488895;Ordinária Classe A;376328;33.336000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488898;Preferencial Classe A;21711;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488898;Ordinária Classe A;1128894;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488901;Ordinária Classe A;1;0.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488902;Preferencial Classe A;94604;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488902;Ordinária Classe A;973606;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488905;Ordinária Classe A;973607;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488905;Preferencial Classe A;94604;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488908;Preferencial Classe A;49109;50.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488908;Ordinária Classe A;421;50.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488909;Preferencial Classe A;49109;50.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488909;Ordinária Classe A;421;50.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488912;Preferencial Classe A;98218;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488912;Ordinária Classe A;842;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488914;Ordinária Classe A;267;0.039000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488915;Ordinária Classe A;267;0.039000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488916;Preferencial Classe A;187;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488916;Ordinária Classe A;676922;99.921000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488919;Ordinária Classe A;677456;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488919;Preferencial Classe A;187;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488921;Preferencial Classe A;4106;0.740000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488921;Ordinária Classe A;2181;0.063000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488922;Preferencial Classe A;425497;76.719000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488922;Ordinária Classe A;329813;9.534000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488923;Ordinária Classe A;3459468;100.000000
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;7488923;Preferencial Classe A;554616;100.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7522847;;0;0.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7522948;;0;0.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7522949;;0;0.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7522953;;0;100.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7523047;;0;0.000000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;7523048;;0;100.000000
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;7383964;Ordinária Classe A;2183455;33.333000
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;7383965;Ordinária Classe A;2183455;33.333000
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;7383966;Ordinária Classe A;2183455;33.333000
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;7383972;Ordinária Classe A;6550365;100.000000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7519973;Preferencial Classe A;55144456;10.067000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7519977;Preferencial Classe A;1283203;0.234000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520041;Preferencial Classe A;3138758;0.573000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520085;Preferencial Classe A;27657084;5.049000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520097;Preferencial Classe A;1026563;0.187000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520105;Preferencial Classe A;513281;0.094000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520125;Preferencial Classe A;6987367;1.276000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520145;Preferencial Classe A;19609792;3.580000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520146;Preferencial Classe A;432391659;78.939000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520146;Preferencial Classe B;66261;100.000000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520147;Preferencial Classe A;547752163;100.000000
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;7520147;Preferencial Classe B;66261;100.000000
61.082.004/0001-50;2024-12-31;2;137248;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;7384486;Preferencial Classe A;140;0.003000
61.082.004/0001-50;2024-12-31;2;137248;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;7384488;Preferencial Classe A;5388860;99.997000
61.082.004/0001-50;2024-12-31;2;137248;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;7384489;Preferencial Classe A;5389000;100.000000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381584;Preferencial Classe A;3661;69.298000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381584;Ordinária Classe A;2583;52.575000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381585;Preferencial Classe A;1242;23.509000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381585;Ordinária Classe A;2330;47.425000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381588;Ordinária Classe A;110;100.000000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381592;Ordinária Classe A;110;100.000000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381593;Preferencial Classe A;380;7.193000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381595;Preferencial Classe A;5283;100.000000
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;7381595;Ordinária Classe A;4913;100.000000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517805;Preferencial Classe A;11278497;36.556000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517809;Preferencial Classe A;128406;0.416000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517813;Preferencial Classe A;1978348;6.412000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517817;Preferencial Classe A;13897438;45.044000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517821;Preferencial Classe A;386980;1.254000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517825;Preferencial Classe B;109500;0.200000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517829;Preferencial Classe B;30853031;56.250000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517833;Preferencial Classe B;4047;0.007000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517837;Preferencial Classe B;537527;0.980000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7517841;Preferencial Classe B;13551516;24.707000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7518034;Preferencial Classe B;240300;0.438000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7518038;Preferencial Classe A;1278854;4.145000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7518042;Preferencial Classe B;380894;0.694000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7518046;Preferencial Classe A;1333156;4.321000
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;7518050;Preferencial Classe B;631600;1.152000
